Unnamed: 0,code_insee,nom_standard,nom_sans_accent,nom_standard_majuscule,typecom,typecom_texte,reg_code,reg_nom,dep_code,dep_nom,canton_code,canton_nom,epci_code,epci_nom,code_postal,zone_emploi,code_insee_centre_zone_emploi,code_unite_urbaine,taille_unite_urbaine,population,superficie_hectare,superficie_km2,densite,latitude_centre,longitude_centre,grille_densite,grille_densite_texte,distance_urgence_km
4208,12221,Saint-Félix-de-Lunel,saint-felix-de-lunel,SAINT-FÉLIX-DE-LUNEL,COM,commune,76,Occitanie,12,Aveyron,1207,Lot et Dourdou,241200641,CC Conques-Marcillac,12320.0,7621.0,12202,12000,0.0,369,1902,19,19.0,44.565,2.514,7,Rural à habitat très dispersé,20.771285818271082
4209,12222,Saint-Félix-de-Sorgues,saint-felix-de-sorgues,SAINT-FÉLIX-DE-SORGUES,COM,commune,76,Occitanie,12,Aveyron,1219,Saint-Affrique,200067155,"CC Saint Affricain, Roquefort, Sept Vallons",12400.0,7614.0,12145,12000,0.0,182,3104,31,6.0,43.883,2.987,6,Rural à habitat dispersé,12.286366033956703
4210,12223,Argences en Aubrac,argences-en-aubrac,ARGENCES EN AUBRAC,COM,commune,76,Occitanie,12,Aveyron,1201,Aubrac et Carladez,200067171,"CC Aubrac, Carladez et Viadène",12420.0,7621.0,12202,12000,0.0,1595,4394,44,36.0,44.8,2.744,6,Rural à habitat dispersé,27.79184369289169
4211,12224,Saint Geniez d'Olt et d'Aubrac,saint-geniez-d-olt-et-d-aubrac,SAINT GENIEZ D'OLT ET D'AUBRAC,COM,commune,76,Occitanie,12,Aveyron,1209,Lot et Palanges,200068484,CC des Causses à l'Aubrac,12130.0,7621.0,12202,12000,0.0,2192,3505,35,63.0,44.473,2.982,5,Bourgs ruraux,36.19498240305125
4212,12225,Saint-Georges-de-Luzençon,saint-georges-de-luzencon,SAINT-GEORGES-DE-LUZENÇON,COM,commune,76,Occitanie,12,Aveyron,1211,Millau-1,241200567,CC de Millau Grands Causses,12100.0,7614.0,12145,12000,0.0,1595,4824,48,33.0,44.057,2.987,5,Bourgs ruraux,6.547178153767788
4213,12226,Saint-Hippolyte,saint-hippolyte,SAINT-HIPPOLYTE,COM,commune,76,Occitanie,12,Aveyron,1210,Lot et Truyère,200067478,CC Comtal Lot et Truyère,12140.0,7621.0,12202,12000,0.0,423,3671,37,12.0,44.726,2.584,7,Rural à habitat très dispersé,24.956683061973607
4214,12227,Saint-Igest,saint-igest,SAINT-IGEST,COM,commune,76,Occitanie,12,Aveyron,1223,Villeneuvois et Villefranchois,200069383,CC Ouest Aveyron Communauté,12260.0,7611.0,12300,12000,0.0,175,1162,12,15.0,44.446,2.091,7,Rural à habitat très dispersé,12.775431467287968
4215,12228,Saint-Izaire,saint-izaire,SAINT-IZAIRE,COM,commune,76,Occitanie,12,Aveyron,1219,Saint-Affrique,200067155,"CC Saint Affricain, Roquefort, Sept Vallons",12480.0,7614.0,12145,12000,0.0,313,3439,34,9.0,43.971,2.703,7,Rural à habitat très dispersé,13.80259119582567
4216,12229,Saint-Jean-d'Alcapiès,saint-jean-d-alcapies,SAINT-JEAN-D'ALCAPIÈS,COM,commune,76,Occitanie,12,Aveyron,1219,Saint-Affrique,200067155,"CC Saint Affricain, Roquefort, Sept Vallons",12250.0,7614.0,12145,12000,0.0,233,858,9,27.0,43.949,2.967,6,Rural à habitat dispersé,7.4716468116260275
4217,12230,Saint-Jean-Delnous,saint-jean-delnous,SAINT-JEAN-DELNOUS,COM,commune,76,Occitanie,12,Aveyron,1213,Monts du Réquistanais,241200542,CC du Réquistanais,12170.0,7602.0,81004,12000,0.0,387,1840,18,21.0,44.041,2.492,7,Rural à habitat très dispersé,28.946142841350323
4218,12231,Saint-Jean-du-Bruel,saint-jean-du-bruel,SAINT-JEAN-DU-BRUEL,COM,commune,76,Occitanie,12,Aveyron,1212,Millau-2,241200906,CC Larzac et Vallées,12230.0,7614.0,12145,12000,0.0,690,3747,37,18.0,44.026,3.382,6,Rural à habitat dispersé,27.40702794251569
4219,12232,Saint-Jean-et-Saint-Paul,saint-jean-et-saint-paul,SAINT-JEAN-ET-SAINT-PAUL,COM,commune,76,Occitanie,12,Aveyron,1204,Causses-Rougiers,241200906,CC Larzac et Vallées,12250.0,7614.0,12145,12000,0.0,282,3797,38,7.0,43.929,3.029,7,Rural à habitat très dispersé,12.78475596794555
4220,12233,Saint-Juéry,saint-juery,SAINT-JUÉRY,COM,commune,76,Occitanie,12,Aveyron,1204,Causses-Rougiers,200067155,"CC Saint Affricain, Roquefort, Sept Vallons",12550.0,7614.0,12145,12000,0.0,295,2904,29,10.0,43.924,2.696,7,Rural à habitat très dispersé,14.78966641016117
4221,12234,Sainte-Juliette-sur-Viaur,sainte-juliette-sur-viaur,SAINTE-JULIETTE-SUR-VIAUR,COM,commune,76,Occitanie,12,Aveyron,1213,Monts du Réquistanais,200068831,CC Pays Ségali Communauté,12120.0,7621.0,12202,12000,0.0,625,1674,17,37.0,44.219,2.501,6,Rural à habitat dispersé,16.206769295172318
4222,12235,Saint-Just-sur-Viaur,saint-just-sur-viaur,SAINT-JUST-SUR-VIAUR,COM,commune,76,Occitanie,12,Aveyron,1205,Ceor-Ségala,200068831,CC Pays Ségali Communauté,12800.0,7621.0,12202,12000,0.0,204,2546,25,8.0,44.12,2.378,7,Rural à habitat très dispersé,27.10768559481199
4223,12236,Saint-Laurent-de-Lévézou,saint-laurent-de-levezou,SAINT-LAURENT-DE-LÉVÉZOU,COM,commune,76,Occitanie,12,Aveyron,1215,Raspes et Lévezou,241200765,CC de Lévézou Pareloup,12620.0,7614.0,12145,12000,0.0,153,2336,23,7.0,44.209,2.938,7,Rural à habitat très dispersé,15.783142607122436
4224,12237,Saint-Laurent-d'Olt,saint-laurent-d-olt,SAINT-LAURENT-D'OLT,COM,commune,76,Occitanie,12,Aveyron,1220,Tarn et Causses,200068484,CC des Causses à l'Aubrac,12560.0,7621.0,12202,12000,0.0,639,2879,29,22.0,44.448,3.101,7,Rural à habitat très dispersé,32.03253876508386
4225,12238,Saint-Léons,saint-leons,SAINT-LÉONS,COM,commune,76,Occitanie,12,Aveyron,1215,Raspes et Lévezou,241200765,CC de Lévézou Pareloup,12780.0,7614.0,12145,12000,0.0,425,3277,33,13.0,44.223,2.982,7,Rural à habitat très dispersé,15.498980488066403
4226,12239,Saint-Martin-de-Lenne,saint-martin-de-lenne,SAINT-MARTIN-DE-LENNE,COM,commune,76,Occitanie,12,Aveyron,1220,Tarn et Causses,200068484,CC des Causses à l'Aubrac,12130.0,7621.0,12202,12000,0.0,329,947,9,35.0,44.424,2.966,6,Rural à habitat dispersé,33.44540433434094
4227,12240,Saint-Parthem,saint-parthem,SAINT-PARTHEM,COM,commune,76,Occitanie,12,Aveyron,1207,Lot et Dourdou,200067064,CC Decazeville Communauté,12300.0,7611.0,12300,12000,0.0,403,1880,19,21.0,44.633,2.292,7,Rural à habitat très dispersé,7.7812818317857095
4228,12241,Sainte-Radegonde,sainte-radegonde,SAINTE-RADEGONDE,COM,commune,76,Occitanie,12,Aveyron,1214,Nord-Lévezou,241200187,CA Rodez Agglomération,12850.0,7621.0,12202,12000,0.0,1755,3081,31,57.0,44.331,2.633,5,Bourgs ruraux,6.9791777702453395
4229,12242,Saint-Rémy,saint-remy,SAINT-RÉMY,COM,commune,76,Occitanie,12,Aveyron,1223,Villeneuvois et Villefranchois,200069383,CC Ouest Aveyron Communauté,12200.0,7611.0,12300,12000,0.0,305,899,9,34.0,44.395,2.042,6,Rural à habitat dispersé,6.2775920673059025
4230,12243,Saint-Rome-de-Cernon,saint-rome-de-cernon,SAINT-ROME-DE-CERNON,COM,commune,76,Occitanie,12,Aveyron,1219,Saint-Affrique,200067155,"CC Saint Affricain, Roquefort, Sept Vallons",12490.0,7614.0,12145,12000,0.0,959,3767,38,25.0,44.009,2.984,5,Bourgs ruraux,10.425850867878383
4231,12244,Saint-Rome-de-Tarn,saint-rome-de-tarn,SAINT-ROME-DE-TARN,COM,commune,76,Occitanie,12,Aveyron,1215,Raspes et Lévezou,241200914,CC de la Muse et des Raspes du Tarn,12490.0,7614.0,12145,12000,0.0,895,5216,52,17.0,44.033,2.89,6,Rural à habitat dispersé,8.415665898504914
4232,12246,Saint-Santin,saint-santin,SAINT-SANTIN,COM,commune,76,Occitanie,12,Aveyron,1207,Lot et Dourdou,200067064,CC Decazeville Communauté,12300.0,7611.0,12300,12000,0.0,523,2300,23,23.0,44.643,2.258,7,Rural à habitat très dispersé,8.22909754289145
4233,12247,Saint-Saturnin-de-Lenne,saint-saturnin-de-lenne,SAINT-SATURNIN-DE-LENNE,COM,commune,76,Occitanie,12,Aveyron,1220,Tarn et Causses,200068484,CC des Causses à l'Aubrac,12560.0,7621.0,12202,12000,0.0,311,3408,34,9.0,44.409,3.022,6,Rural à habitat dispersé,35.22381077657876
4234,12248,Saint-Sernin-sur-Rance,saint-sernin-sur-rance,SAINT-SERNIN-SUR-RANCE,COM,commune,76,Occitanie,12,Aveyron,1204,Causses-Rougiers,200067163,"CC Monts, Rance et Rougier",12380.0,7614.0,12145,12000,0.0,604,1117,11,54.0,43.879,2.623,6,Rural à habitat dispersé,21.984647303834702
4235,12249,Saint-Sever-du-Moustier,saint-sever-du-moustier,SAINT-SEVER-DU-MOUSTIER,COM,commune,76,Occitanie,12,Aveyron,1204,Causses-Rougiers,200067163,"CC Monts, Rance et Rougier",12370.0,7614.0,12145,12000,0.0,185,2601,26,7.0,43.772,2.693,7,Rural à habitat très dispersé,25.301832824757003
4236,12250,Saint-Symphorien-de-Thénières,saint-symphorien-de-thenieres,SAINT-SYMPHORIEN-DE-THÉNIÈRES,COM,commune,76,Occitanie,12,Aveyron,1201,Aubrac et Carladez,200067171,"CC Aubrac, Carladez et Viadène",12460.0,7621.0,12202,12000,0.0,214,3142,31,7.0,44.74,2.708,7,Rural à habitat très dispersé,29.584937751023258
4237,12251,Saint-Victor-et-Melvieu,saint-victor-et-melvieu,SAINT-VICTOR-ET-MELVIEU,COM,commune,76,Occitanie,12,Aveyron,1215,Raspes et Lévezou,241200914,CC de la Muse et des Raspes du Tarn,12400.0,7614.0,12145,12000,0.0,315,1804,18,17.0,44.051,2.81,6,Rural à habitat dispersé,11.54369625171412
4238,12252,Salles-Courbatiès,salles-courbaties,SALLES-COURBATIÈS,COM,commune,76,Occitanie,12,Aveyron,1208,Lot et Montbazinois,200069383,CC Ouest Aveyron Communauté,12260.0,7611.0,12300,12000,0.0,459,1353,14,34.0,44.481,2.085,6,Rural à habitat dispersé,14.888716384957373
4239,12253,Salles-Curan,salles-curan,SALLES-CURAN,COM,commune,76,Occitanie,12,Aveyron,1215,Raspes et Lévezou,241200765,CC de Lévézou Pareloup,12410.0,7621.0,12202,12000,0.0,1017,9938,99,10.0,44.159,2.786,6,Rural à habitat dispersé,22.458723730583255
4240,12254,Salles-la-Source,salles-la-source,SALLES-LA-SOURCE,COM,commune,76,Occitanie,12,Aveyron,1221,Vallon,241200641,CC Conques-Marcillac,12330.0,7621.0,12202,12000,0.0,2302,7699,77,30.0,44.444,2.525,6,Rural à habitat dispersé,9.683888485180072
4241,12255,Salmiech,salmiech,SALMIECH,COM,commune,76,Occitanie,12,Aveyron,1213,Monts du Réquistanais,241200658,CC du Pays de Salars,12120.0,7621.0,12202,12000,0.0,759,2817,28,27.0,44.194,2.587,6,Rural à habitat dispersé,18.586738593113104
4242,12256,Salvagnac-Cajarc,salvagnac-cajarc,SALVAGNAC-CAJARC,COM,commune,76,Occitanie,12,Aveyron,1223,Villeneuvois et Villefranchois,200067361,CC Grand-Figeac,12260.0,7611.0,12300,12000,0.0,363,2325,23,16.0,44.454,1.872,7,Rural à habitat très dispersé,18.071692443191733
4243,12257,Causse-et-Diège,causse-et-diege,CAUSSE-ET-DIÈGE,COM,commune,76,Occitanie,12,Aveyron,1208,Lot et Montbazinois,200067361,CC Grand-Figeac,12700.0,7611.0,12300,12000,0.0,805,2997,30,27.0,44.528,2.035,7,Rural à habitat très dispersé,9.121541928317408
4244,12258,La Salvetat-Peyralès,la-salvetat-peyrales,LA SALVETAT-PEYRALÈS,COM,commune,76,Occitanie,12,Aveyron,1202,Aveyron et Tarn,241200807,CC Aveyron Bas Ségala Viaur,12440.0,7621.0,12202,12000,0.0,998,5461,55,18.0,44.221,2.197,7,Rural à habitat très dispersé,18.525202370179365
4245,12259,Sanvensa,sanvensa,SANVENSA,COM,commune,76,Occitanie,12,Aveyron,1202,Aveyron et Tarn,200069383,CC Ouest Aveyron Communauté,12200.0,7611.0,12300,12000,0.0,643,2586,26,25.0,44.284,2.04,7,Rural à habitat très dispersé,6.137209462220349
4246,12260,Sauclières,sauclieres,SAUCLIÈRES,COM,commune,76,Occitanie,12,Aveyron,1204,Causses-Rougiers,241200906,CC Larzac et Vallées,12230.0,7614.0,12145,12000,0.0,175,3856,39,5.0,43.98,3.375,7,Rural à habitat très dispersé,26.78500646769837
4247,12261,Saujac,saujac,SAUJAC,COM,commune,76,Occitanie,12,Aveyron,1223,Villeneuvois et Villefranchois,200069383,CC Ouest Aveyron Communauté,12260.0,7611.0,12300,12000,0.0,124,1233,12,10.0,44.478,1.902,7,Rural à habitat très dispersé,18.064487241402322
4248,12262,Sauveterre-de-Rouergue,sauveterre-de-rouergue,SAUVETERRE-DE-ROUERGUE,COM,commune,76,Occitanie,12,Aveyron,1205,Ceor-Ségala,200068831,CC Pays Ségali Communauté,12800.0,7621.0,12202,12000,0.0,716,2369,24,30.0,44.248,2.315,6,Rural à habitat dispersé,22.763293972054733
4249,12263,Savignac,savignac,SAVIGNAC,COM,commune,76,Occitanie,12,Aveyron,1223,Villeneuvois et Villefranchois,200069383,CC Ouest Aveyron Communauté,12200.0,7611.0,12300,12000,0.0,763,1528,15,50.0,44.36,1.959,6,Rural à habitat dispersé,6.306641966869107
4250,12264,Sébazac-Concourès,sebazac-concoures,SÉBAZAC-CONCOURÈS,COM,commune,76,Occitanie,12,Aveyron,1203,Causse-Comtal,241200187,CA Rodez Agglomération,12740.0,7621.0,12202,12104,1.0,3297,2720,27,121.0,44.423,2.611,5,Bourgs ruraux,8.346629144288139
4251,12265,Sébrazac,sebrazac,SÉBRAZAC,COM,commune,76,Occitanie,12,Aveyron,1210,Lot et Truyère,200067478,CC Comtal Lot et Truyère,12190.0,7621.0,12202,12000,0.0,528,2524,25,21.0,44.537,2.655,7,Rural à habitat très dispersé,21.271724819530554
4252,12266,Ségur,segur,SÉGUR,COM,commune,76,Occitanie,12,Aveyron,1215,Raspes et Lévezou,241200765,CC de Lévézou Pareloup,12290.0,7621.0,12202,12000,0.0,546,6773,68,8.0,44.29,2.844,7,Rural à habitat très dispersé,24.26715967436505
4253,12267,La Selve,la-selve,LA SELVE,COM,commune,76,Occitanie,12,Aveyron,1213,Monts du Réquistanais,241200542,CC du Réquistanais,12170.0,7602.0,81004,12000,0.0,604,4837,48,12.0,44.106,2.536,7,Rural à habitat très dispersé,28.234742734444193
4254,12268,Sénergues,senergues,SÉNERGUES,COM,commune,76,Occitanie,12,Aveyron,1207,Lot et Dourdou,241200641,CC Conques-Marcillac,12320.0,7621.0,12202,12000,0.0,424,4491,45,9.0,44.606,2.463,7,Rural à habitat très dispersé,17.215659573771877
4255,12269,La Serre,la-serre,LA SERRE,COM,commune,76,Occitanie,12,Aveyron,1204,Causses-Rougiers,200067163,"CC Monts, Rance et Rougier",12380.0,7614.0,12145,12000,0.0,126,1851,19,7.0,43.894,2.656,7,Rural à habitat très dispersé,18.898633480542646
4256,12270,Sévérac d'Aveyron,severac-d-aveyron,SÉVÉRAC D'AVEYRON,COM,commune,76,Occitanie,12,Aveyron,1220,Tarn et Causses,200068484,CC des Causses à l'Aubrac,12150.0,7614.0,12145,12105,1.0,4062,10851,109,37.0,44.3,3.089,5,Bourgs ruraux,23.212055498025677
4257,12272,Sonnac,sonnac,SONNAC,COM,commune,76,Occitanie,12,Aveyron,1208,Lot et Montbazinois,200067361,CC Grand-Figeac,12700.0,7611.0,12300,12000,0.0,519,1198,12,43.0,44.538,2.114,6,Rural à habitat dispersé,10.173227744027308
4258,12273,Soulages-Bonneval,soulages-bonneval,SOULAGES-BONNEVAL,COM,commune,76,Occitanie,12,Aveyron,1201,Aubrac et Carladez,200067171,"CC Aubrac, Carladez et Viadène",12210.0,7621.0,12202,12000,0.0,299,1533,15,20.0,44.677,2.774,6,Rural à habitat dispersé,38.235432920909815
4259,12274,Sylvanès,sylvanes,SYLVANÈS,COM,commune,76,Occitanie,12,Aveyron,1204,Causses-Rougiers,200067163,"CC Monts, Rance et Rougier",12360.0,7614.0,12145,12000,0.0,115,1703,17,7.0,43.825,2.953,7,Rural à habitat très dispersé,16.084436511729955
4260,12275,Tauriac-de-Camarès,tauriac-de-camares,TAURIAC-DE-CAMARÈS,COM,commune,76,Occitanie,12,Aveyron,1204,Causses-Rougiers,200067163,"CC Monts, Rance et Rougier",12360.0,7614.0,12145,12000,0.0,34,2455,25,1.0,43.776,3.031,7,Rural à habitat très dispersé,20.990592798765746
4261,12276,Tauriac-de-Naucelle,tauriac-de-naucelle,TAURIAC-DE-NAUCELLE,COM,commune,76,Occitanie,12,Aveyron,1205,Ceor-Ségala,200068831,CC Pays Ségali Communauté,12800.0,7621.0,12202,12000,0.0,373,2204,22,17.0,44.145,2.323,7,Rural à habitat très dispersé,26.990594879791175
4262,12277,Taussac,taussac,TAUSSAC,COM,commune,76,Occitanie,12,Aveyron,1201,Aubrac et Carladez,200067171,"CC Aubrac, Carladez et Viadène",12600.0,7621.0,12202,12000,0.0,515,3944,39,13.0,44.825,2.636,7,Rural à habitat très dispersé,19.124006465270146
4263,12278,Tayrac,tayrac,TAYRAC,COM,commune,76,Occitanie,12,Aveyron,1202,Aveyron et Tarn,241200807,CC Aveyron Bas Ségala Viaur,12440.0,7621.0,12202,12000,0.0,187,1591,16,12.0,44.204,2.243,7,Rural à habitat très dispersé,22.48679590474051
4264,12280,Thérondels,therondels,THÉRONDELS,COM,commune,76,Occitanie,12,Aveyron,1201,Aubrac et Carladez,200067171,"CC Aubrac, Carladez et Viadène",12600.0,7621.0,12202,12000,0.0,375,3871,39,10.0,44.894,2.742,7,Rural à habitat très dispersé,24.112070537015473
4265,12281,Toulonjac,toulonjac,TOULONJAC,COM,commune,76,Occitanie,12,Aveyron,1223,Villeneuvois et Villefranchois,200069383,CC Ouest Aveyron Communauté,12200.0,7611.0,12300,12301,3.0,749,747,7,100.0,44.38,1.999,6,Rural à habitat dispersé,5.291320787065925
4266,12282,Tournemire,tournemire,TOURNEMIRE,COM,commune,76,Occitanie,12,Aveyron,1219,Saint-Affrique,200067155,"CC Saint Affricain, Roquefort, Sept Vallons",12250.0,7614.0,12145,12000,0.0,421,893,9,47.0,43.969,3.027,6,Rural à habitat dispersé,12.262749931547075
4267,12283,Trémouilles,tremouilles,TRÉMOUILLES,COM,commune,76,Occitanie,12,Aveyron,1215,Raspes et Lévezou,241200658,CC du Pays de Salars,12290.0,7621.0,12202,12000,0.0,474,2900,29,16.0,44.24,2.638,7,Rural à habitat très dispersé,14.850533039164988
4268,12284,Le Truel,le-truel,LE TRUEL,COM,commune,76,Occitanie,12,Aveyron,1215,Raspes et Lévezou,241200914,CC de la Muse et des Raspes du Tarn,12430.0,7614.0,12145,12000,0.0,345,2660,27,13.0,44.054,2.748,7,Rural à habitat très dispersé,14.69788005967482
4269,12286,Vabres-l'Abbaye,vabres-l-abbaye,VABRES-L'ABBAYE,COM,commune,76,Occitanie,12,Aveyron,1219,Saint-Affrique,200067155,"CC Saint Affricain, Roquefort, Sept Vallons",12400.0,7614.0,12145,12202,2.0,1214,4121,41,29.0,43.921,2.82,5,Bourgs ruraux,6.009720139482049
4270,12287,Vailhourles,vailhourles,VAILHOURLES,COM,commune,76,Occitanie,12,Aveyron,1222,Villefranche-de-Rouergue,200069383,CC Ouest Aveyron Communauté,12200.0,7611.0,12300,12000,0.0,644,3246,32,20.0,44.308,1.909,7,Rural à habitat très dispersé,10.420297321299174
4271,12288,Valady,valady,VALADY,COM,commune,76,Occitanie,12,Aveyron,1221,Vallon,241200641,CC Conques-Marcillac,12330.0,7621.0,12202,12102,1.0,1598,1543,15,104.0,44.447,2.443,6,Rural à habitat dispersé,13.171147655505296
4272,12289,Valzergues,valzergues,VALZERGUES,COM,commune,76,Occitanie,12,Aveyron,1208,Lot et Montbazinois,241200674,CC du Plateau de Montbazens,12220.0,7611.0,12300,12000,0.0,205,660,7,31.0,44.506,2.222,6,Rural à habitat dispersé,7.407265498449083
4273,12290,Vaureilles,vaureilles,VAUREILLES,COM,commune,76,Occitanie,12,Aveyron,1223,Villeneuvois et Villefranchois,241200674,CC du Plateau de Montbazens,12220.0,7611.0,12300,12000,0.0,493,1431,14,34.0,44.453,2.186,7,Rural à habitat très dispersé,13.92844806104219
4274,12291,Verrières,verrieres,VERRIÈRES,COM,commune,76,Occitanie,12,Aveyron,1220,Tarn et Causses,241200914,CC de la Muse et des Raspes du Tarn,12520.0,7614.0,12145,12000,0.0,369,5352,54,7.0,44.217,3.051,7,Rural à habitat très dispersé,13.793938612281028
4275,12292,Versols-et-Lapeyre,versols-et-lapeyre,VERSOLS-ET-LAPEYRE,COM,commune,76,Occitanie,12,Aveyron,1219,Saint-Affrique,200067155,"CC Saint Affricain, Roquefort, Sept Vallons",12400.0,7614.0,12145,12000,0.0,418,2797,28,15.0,43.9,2.936,6,Rural à habitat dispersé,8.125641481975768
4276,12293,Veyreau,veyreau,VEYREAU,COM,commune,76,Occitanie,12,Aveyron,1220,Tarn et Causses,241200567,CC de Millau Grands Causses,12720.0,7614.0,12145,12000,0.0,134,4124,41,3.0,44.182,3.307,6,Rural à habitat dispersé,22.63723826391086
4277,12294,Vézins-de-Lévézou,vezins-de-levezou,VÉZINS-DE-LÉVÉZOU,COM,commune,76,Occitanie,12,Aveyron,1215,Raspes et Lévezou,241200765,CC de Lévézou Pareloup,12780.0,7614.0,12145,12000,0.0,643,7895,79,8.0,44.268,2.926,7,Rural à habitat très dispersé,21.901612078571794
4278,12295,Viala-du-Pas-de-Jaux,viala-du-pas-de-jaux,VIALA-DU-PAS-DE-JAUX,COM,commune,76,Occitanie,12,Aveyron,1204,Causses-Rougiers,241200906,CC Larzac et Vallées,12250.0,7614.0,12145,12000,0.0,93,1899,19,5.0,43.959,3.068,6,Rural à habitat dispersé,14.95001109579285
4279,12296,Viala-du-Tarn,viala-du-tarn,VIALA-DU-TARN,COM,commune,76,Occitanie,12,Aveyron,1220,Tarn et Causses,241200914,CC de la Muse et des Raspes du Tarn,12490.0,7614.0,12145,12000,0.0,526,3856,39,14.0,44.086,2.839,7,Rural à habitat très dispersé,14.49854877581154
4280,12297,Le Vibal,le-vibal,LE VIBAL,COM,commune,76,Occitanie,12,Aveyron,1215,Raspes et Lévezou,241200658,CC du Pays de Salars,12290.0,7621.0,12202,12000,0.0,521,2593,26,20.0,44.321,2.741,7,Rural à habitat très dispersé,15.412580039715648
4281,12298,Villecomtal,villecomtal,VILLECOMTAL,COM,commune,76,Occitanie,12,Aveyron,1210,Lot et Truyère,200067478,CC Comtal Lot et Truyère,12580.0,7621.0,12202,12000,0.0,421,1396,14,30.0,44.543,2.576,6,Rural à habitat dispersé,20.466385697416
4282,12299,Villefranche-de-Panat,villefranche-de-panat,VILLEFRANCHE-DE-PANAT,COM,commune,76,Occitanie,12,Aveyron,1215,Raspes et Lévezou,241200765,CC de Lévézou Pareloup,12430.0,7621.0,12202,12000,0.0,680,3057,31,22.0,44.097,2.715,6,Rural à habitat dispersé,20.027149104038358
4283,12300,Villefranche-de-Rouergue,villefranche-de-rouergue,VILLEFRANCHE-DE-ROUERGUE,COM,commune,76,Occitanie,12,Aveyron,1222,Villefranche-de-Rouergue,200069383,CC Ouest Aveyron Communauté,12200.0,7611.0,12300,12301,3.0,11720,4574,46,256.0,44.35,2.031,3,Petites villes,1.236558896915996
4284,12301,Villeneuve,villeneuve,VILLENEUVE,COM,commune,76,Occitanie,12,Aveyron,1223,Villeneuvois et Villefranchois,200069383,CC Ouest Aveyron Communauté,12260.0,7611.0,12300,12000,0.0,1964,6553,66,30.0,44.447,2.029,7,Rural à habitat très dispersé,12.01901785132551
4285,12303,Vimenet,vimenet,VIMENET,COM,commune,76,Occitanie,12,Aveyron,1209,Lot et Palanges,200068484,CC des Causses à l'Aubrac,12310.0,7621.0,12202,12000,0.0,252,2105,21,12.0,44.4,2.93,6,Rural à habitat dispersé,30.15171208373294
4286,12305,Viviez,viviez,VIVIEZ,COM,commune,76,Occitanie,12,Aveyron,1207,Lot et Dourdou,200067064,CC Decazeville Communauté,12110.0,7611.0,12300,12302,3.0,1216,652,7,187.0,44.556,2.22,5,Bourgs ruraux,2.9156468977715444
4287,12307,Curan,curan,CURAN,COM,commune,76,Occitanie,12,Aveyron,1215,Raspes et Lévezou,241200765,CC de Lévézou Pareloup,12410.0,7621.0,12202,12000,0.0,298,4091,41,7.0,44.198,2.854,7,Rural à habitat très dispersé,19.641955519041773
10895,30001,Aigaliers,aigaliers,AIGALIERS,COM,commune,76,Occitanie,30,Gard,3020,Uzès,200034379,CC Pays d'Uzès,30700.0,7618.0,30189,30000,0.0,530,2788,28,19.0,44.07,4.311,6,Rural à habitat dispersé,19.123717595298796
